"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","titer_WellFlag","n_WellFlag"
"CtDRCHTA3_p018_F06","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F06",20240906,"p018_F06","m2x","20240906-CtDRCHTA3-p018-m2x_F06.TIF",1.06521739130435,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",665.65058904675,597.974382065165,610.080617524347,628.23997071312,674.915693596068,57.2838774758649,712.326311929699,713.808476929699,714.796586929699,0.0860569770664496,4,NA,"n<5"
"CtDRCHTA3_p018_F07","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F07",20240906,"p018_F07","m2x","20240906-CtDRCHTA3-p018-m2x_F07.TIF",1.21945701357466,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",744.47357627078,611.203972449443,656.765281835812,692.50646111297,728.222098254462,89.9670775608846,808.189705464705,847.051866065201,870.496630036205,0.120846569211426,7,NA,NA
"CtDRCHTA3_p018_F08","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F08",20240906,"p018_F08","m2x","20240906-CtDRCHTA3-p018-m2x_F08.TIF",1.01780286582718,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",682.367649568989,573.280359218955,595.580777881286,629.031405874782,670.202835989508,101.680035540249,723.539079683715,778.886372120277,815.784567077985,0.149010633204072,4,NA,"n<5"
"CtDRCHTA3_p018_F09","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F09",20240906,"p018_F09","m2x","20240906-CtDRCHTA3-p018-m2x_F09.TIF",0.943528586460891,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",664.286909390633,489.177525966815,568.25639120025,608.645274481347,649.924005147956,96.6637558118913,732.986031017493,779.886059447465,800.21221018449,0.145515069536089,10,NA,NA
"CtDRCHTA3_p018_F10","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F10",20240906,"p018_F10","m2x","20240906-CtDRCHTA3-p018-m2x_F10.TIF",0.964719271623672,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",669.913758366049,552.388660519414,606.058283469069,657.964340197274,683.65187314271,48.3786094883087,691.722328207475,711.859966061178,741.534016831062,0.0722161754168275,17,NA,NA
"CtDRCHTA3_p018_F11","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F11",20240906,"p018_F11","m2x","20240906-CtDRCHTA3-p018-m2x_F11.TIF",1.0008302200083,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",626.245145868797,557.748883885626,576.516319776497,604.098134764251,630.14760478084,37.0855900300694,651.118624776497,666.466110623317,692.824862256181,0.0592189660466272,18,NA,NA
"CtDRCHTA3_p018_F12","CtDRCHTA3_3_NIC936_albendazole","CtDRCHTA3","p018","F12",20240906,"p018_F12","m2x","20240906-CtDRCHTA3-p018-m2x_F12.TIF",1.04093567251462,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC936",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC936","worm",593.020828556041,561.56753236359,568.962839270568,580.740383415531,592.749465886486,20.2759357532501,602.365151555746,621.101634857032,628.398287710632,0.0341909335674101,12,NA,NA
"CtDRCHTA3_p018_G01","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G01",20240906,"p018_G01","m2x","20240906-CtDRCHTA3-p018-m2x_G01.TIF",1.09453570231311,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",915.113686740237,837.599791137465,856.892460922459,879.154458990799,895.88984527781,50.5617022270914,967.896578727052,981.263571038828,990.450760519414,0.0552518260405428,22,NA,NA
"CtDRCHTA3_p018_G02","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G02",20240906,"p018_G02","m2x","20240906-CtDRCHTA3-p018-m2x_G02.TIF",1.14787234042553,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",906.312793964934,749.15154254808,838.540009653989,867.154451298535,906.658770747905,67.9580561519131,954.935774228363,983.732925448949,994.81788330378,0.074983004327469,14,NA,NA
"CtDRCHTA3_p018_G03","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G03",20240906,"p018_G03","m2x","20240906-CtDRCHTA3-p018-m2x_G03.TIF",1.11208100558659,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",910.991835828982,853.971333662124,863.864902834686,871.025737332374,906.093661168681,45.5319358641953,930.02656237194,977.995327860516,994.292934825817,0.0499806190060554,16,NA,NA
"CtDRCHTA3_p018_G04","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G04",20240906,"p018_G04","m2x","20240906-CtDRCHTA3-p018-m2x_G04.TIF",1.04544030084613,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",921.300336740722,792.150058192029,865.602194695649,889.645241719311,926.001297381692,53.5723353108319,965.527824122885,983.393948527652,990.371446141807,0.058148611451022,18,NA,NA
"CtDRCHTA3_p018_G05","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G05",20240906,"p018_G05","m2x","20240906-CtDRCHTA3-p018-m2x_G05.TIF",0.989127058092575,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",891.110356095778,773.649313196371,809.620289533249,859.743160120732,908.636654275187,58.2032670982128,935.977884174357,955.880571698354,959.426530036205,0.0653154423580249,14,NA,NA
"CtDRCHTA3_p018_G06","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G06",20240906,"p018_G06","m2x","20240906-CtDRCHTA3-p018-m2x_G06.TIF",1.01597565614302,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",796.02685934729,715.285624456744,735.84827151751,766.692242108661,797.33300188038,60.5096863428588,824.441626410286,855.605731692343,876.381801880381,0.0760146289441469,5,NA,NA
"CtDRCHTA3_p018_G07","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G07",20240906,"p018_G07","m2x","20240906-CtDRCHTA3-p018-m2x_G07.TIF",0.912431108389467,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",780.337648628672,703.798767077986,718.513768583926,737.25309643273,776.837234172164,61.1536233233973,822.911814436256,845.661943129927,862.22426463918,0.0783681569521422,6,NA,NA
"CtDRCHTA3_p018_G08","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G08",20240906,"p018_G08","m2x","20240906-CtDRCHTA3-p018-m2x_G08.TIF",1.02566066641134,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",680.554442814408,594.50862377206,596.670058909378,613.098074742787,688.296537455835,74.6954604447201,747.658708039885,756.69673207801,756.746939463043,0.109756774396799,6,NA,NA
"CtDRCHTA3_p018_G09","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G09",20240906,"p018_G09","m2x","20240906-CtDRCHTA3-p018-m2x_G09.TIF",0.987732489117531,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",714.81833766464,615.905264727179,651.529775180191,676.87299437133,702.185359164342,61.9381441200938,752.338691354389,779.429294798848,854.364305915109,0.0866487901282023,14,NA,NA
"CtDRCHTA3_p018_G10","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G10",20240906,"p018_G10","m2x","20240906-CtDRCHTA3-p018-m2x_G10.TIF",1.0319391634981,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",710.400236181216,595.47511494191,657.731339399544,676.922941244485,733.513762332373,54.5148463427256,749.063601222341,757.23245334095,766.850355147957,0.0767382153978049,10,NA,NA
"CtDRCHTA3_p018_G11","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G11",20240906,"p018_G11","m2x","20240906-CtDRCHTA3-p018-m2x_G11.TIF",0.990447076805502,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",665.234438972714,542.155590386892,560.365270672252,634.20621204145,682.441331781743,63.7107744282988,702.671683885626,722.193436227893,743.794455147956,0.0957719124203551,13,NA,NA
"CtDRCHTA3_p018_G12","CtDRCHTA3_3_NIC993_albendazole","CtDRCHTA3","p018","G12",20240906,"p018_G12","m2x","20240906-CtDRCHTA3-p018-m2x_G12.TIF",1.07079252003562,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC993",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC993","worm",633.590949889026,563.978297429045,596.296247744284,617.385029980494,639.600713778217,29.9803743620102,653.98849259208,667.714975729802,678.428768353098,0.0473181859167359,19,NA,NA
"CtDRCHTA3_p019_A01","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A01",20240906,"p019_A01","m2x","20240906-CtDRCHTA3-p019-m2x_A01.TIF",1.0739625167336,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",894.123624188933,836.354255781454,860.580605968009,868.781220747905,878.910400019036,40.5994435284325,925.080914906352,953.615334730002,956.238090583849,0.0454069688240936,10,NA,NA
"CtDRCHTA3_p019_A02","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A02",20240906,"p019_A02","m2x","20240906-CtDRCHTA3-p019-m2x_A02.TIF",1.05057540884313,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",919.137555823938,863.502124456744,874.002106021925,896.043908438953,913.565441360967,38.1323208173134,948.181134825816,956.055546559269,981.50596472718,0.0414870664088257,13,NA,NA
"CtDRCHTA3_p019_A03","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A03",20240906,"p019_A03","m2x","20240906-CtDRCHTA3-p019-m2x_A03.TIF",0.986666666666667,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",791.455509971289,556.89290188038,574.308997752926,591.892979968784,893.22648103132,172.744519724788,926.395008740165,942.156630161043,995.731669508021,0.218261819582322,18,NA,NA
"CtDRCHTA3_p019_A04","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A04",20240906,"p019_A04","m2x","20240906-CtDRCHTA3-p019-m2x_A04.TIF",1.2115980522355,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",726.516570645915,678.952074623904,686.857447286051,698.715506279272,727.762767699445,42.0548670733468,755.563832066088,765.178736362954,771.588672560864,0.0578856268012685,4,NA,"n<5"
"CtDRCHTA3_p019_A05","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A05",20240906,"p019_A05","m2x","20240906-CtDRCHTA3-p019-m2x_A05.TIF",1.04783841247342,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",873.864553454324,741.06586472718,806.885141021227,829.148100358344,893.232013694931,56.6817373565994,912.144349776499,924.790941607758,934.635140197275,0.0648632984740491,15,NA,NA
"CtDRCHTA3_p019_A06","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A06",20240906,"p019_A06","m2x","20240906-CtDRCHTA3-p019-m2x_A06.TIF",1,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",808.489211126985,534.358814392255,635.218704118364,764.483940658929,816.458073170942,138.404655586597,942.742581762959,951.224694333372,955.955550358345,0.171189242455901,13,NA,NA
"CtDRCHTA3_p019_A07","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A07",20240906,"p019_A07","m2x","20240906-CtDRCHTA3-p019-m2x_A07.TIF",1.05442477876106,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",694.883170121898,481.622589257083,552.197098151576,627.580373579094,680.552088093392,130.297243638513,819.470029253195,832.347337508609,848.303069946157,0.187509568861275,8,NA,NA
"CtDRCHTA3_p019_A08","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A08",20240906,"p019_A08","m2x","20240906-CtDRCHTA3-p019-m2x_A08.TIF",1.13328197226502,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",593.443977211639,528.710854566109,543.584310358344,554.635907220299,591.016917412908,63.5566438343044,596.474098254461,630.139058615553,749.251635989509,0.107097967583953,9,NA,NA
"CtDRCHTA3_p019_A09","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A09",20240906,"p019_A09","m2x","20240906-CtDRCHTA3-p019-m2x_A09.TIF",0.954106280193237,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",634.043466974216,498.599402462226,540.130084176549,588.948923364019,614.937620967021,97.3693404707402,713.985638384315,747.062695779078,748.498489095928,0.153568872707429,6,NA,NA
"CtDRCHTA3_p019_A10","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A10",20240906,"p019_A10","m2x","20240906-CtDRCHTA3-p019-m2x_A10.TIF",1.31548974943052,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",630.749500882408,550.533695201616,574.905698109369,601.330258565871,622.888797700845,54.3417286437737,650.632059224312,699.515102462227,728.12514077912,0.0861542158459904,9,NA,NA
"CtDRCHTA3_p019_A11","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A11",20240906,"p019_A11","m2x","20240906-CtDRCHTA3-p019-m2x_A11.TIF",1.00162866449511,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",60,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",614.621072949783,500.252865012991,524.92490580147,551.821982957146,631.848816249215,73.4278336935575,667.260250067421,687.433675922692,769.053997090769,0.119468461016397,19,NA,NA
"CtDRCHTA3_p019_A12","CtDRCHTA3_3_NIC1563_albendazole","CtDRCHTA3","p019","A12",20240906,"p019_A12","m2x","20240906-CtDRCHTA3-p019-m2x_A12.TIF",1.01871101871102,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",120,"2023_11_01","see notion","NIC1563",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC1563","worm",621.494667613935,548.570012041449,569.45816885695,582.837373454805,629.616776119362,42.0609808613644,648.244344912887,672.93828106552,681.639010184491,0.0676771387642737,14,NA,NA
"CtDRCHTA3_p019_B01","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B01",20240906,"p019_B01","m2x","20240906-CtDRCHTA3-p019-m2x_B01.TIF",1.03799346987237,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",941.153539515584,844.96285094019,866.863660685936,876.987072560865,962.195281558243,55.5776563331165,991.52418330378,997.536492560865,999.55620071669,0.0590526986295164,17,NA,NA
"CtDRCHTA3_p019_B02","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B02",20240906,"p019_B02","m2x","20240906-CtDRCHTA3-p019-m2x_B02.TIF",1.06785243741765,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.12,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",925.99261102577,848.815388587239,889.763152925073,898.000688563487,914.493427932322,43.1502758261772,963.658325611499,980.17724367561,996.028424664748,0.0465989418407749,14,NA,NA
"CtDRCHTA3_p019_B03","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B03",20240906,"p019_B03","m2x","20240906-CtDRCHTA3-p019-m2x_B03.TIF",1.05023781212842,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.23,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",929.66068094716,776.300328179246,850.255613214512,874.446514360064,963.413439495238,66.9832373818341,983.10433598951,990.51306933799,993.436952820571,0.0720512750023912,17,NA,NA
"CtDRCHTA3_p019_B04","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B04",20240906,"p019_B04","m2x","20240906-CtDRCHTA3-p019-m2x_B04.TIF",1.08330621542467,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.47,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",894.207598556837,755.325847878575,791.731359297537,854.187327198332,891.7280425461,70.2303986506582,965.258633462155,972.715730063174,989.92581204145,0.0785392550499494,20,NA,NA
"CtDRCHTA3_p019_B05","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B05",20240906,"p019_B05","m2x","20240906-CtDRCHTA3-p019-m2x_B05.TIF",0.965956187092954,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",0.94,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",880.593512880813,748.589568934944,796.272316481955,825.354908702069,875.61689461977,76.0445215054717,938.207737997045,987.11023365774,995.026305386108,0.0863559864944908,15,NA,NA
"CtDRCHTA3_p019_B06","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B06",20240906,"p019_B06","m2x","20240906-CtDRCHTA3-p019-m2x_B06.TIF",0.944043841938275,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",1.88,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",864.394697835267,750.256496938384,761.902704063831,825.724632647934,891.700002171304,65.9008602635675,906.711401021728,928.040632731664,949.245538913391,0.0762393157068238,16,NA,NA
"CtDRCHTA3_p019_B07","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B07",20240906,"p019_B07","m2x","20240906-CtDRCHTA3-p019-m2x_B07.TIF",0.995937961595273,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",3.75,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",739.908907941128,712.358868934944,718.277971526257,727.156625413227,739.471645001001,23.6385532715638,752.223927528902,761.889654708101,768.333472827567,0.0319479236131114,4,NA,"n<5"
"CtDRCHTA3_p019_B08","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B08",20240906,"p019_B08","m2x","20240906-CtDRCHTA3-p019-m2x_B08.TIF",0.927411944869832,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",7.5,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",820.440153163521,816.118736571355,816.454475264325,816.95808330378,817.797430036204,6.08924744624406,822.600861459604,825.482920313644,827.404292883004,0.00742192763575093,3,NA,"n<5"
"CtDRCHTA3_p019_B09","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B09",20240906,"p019_B09","m2x","20240906-CtDRCHTA3-p019-m2x_B09.TIF",0.913160250671441,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",15,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",749.267073504111,552.348499418154,606.267005543498,723.107711307219,773.090086347853,90.9478743227682,806.881426145941,835.656270850789,844.009911459604,0.121382451650292,13,NA,NA
"CtDRCHTA3_p019_B10","CtDRCHTA3_3_NIC957_albendazole","CtDRCHTA3","p019","B10",20240906,"p019_B10","m2x","20240906-CtDRCHTA3-p019-m2x_B10.TIF",0.912912912912913,"48h",10,"HB101_10_11_2023","DMSO",1,"albendazole",30,"2023_11_01","see notion","NIC957",3,NA,NA,NA,"/vast/eande106/projects/Amanda/projects/cellprofiler-nf/projects/20240906-Ctropicalis-DRC-HTA3/Analysis-20240911/processed_images/","albendazole_NIC957","worm",754.09790799559,682.226346632468,724.458364570926,744.799318644022,757.502506698223,30.2506308978621,766.821956960915,776.673280662752,819.355640197274,0.0401149911399026,15,NA,NA
